Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-03 11:46:00-04:00,138.41619873046875,138.47999572753906,138.39010620117188,138.4199981689453,138.4199981689453,92836
2023-11-03 11:48:00-04:00,138.4199981689453,138.5399932861328,138.34249877929688,138.52000427246094,138.52000427246094,177652
2023-11-03 11:50:00-04:00,138.52499389648438,138.6300048828125,138.50999450683594,138.55149841308594,138.55149841308594,142647
2023-11-03 11:52:00-04:00,138.55999755859375,138.6300048828125,138.55999755859375,138.60000610351562,138.60000610351562,99729
2023-11-03 11:54:00-04:00,138.59500122070312,138.59500122070312,138.36000061035156,138.44000244140625,138.44000244140625,151786
2023-11-03 11:56:00-04:00,138.4394073486328,138.5758056640625,138.42010498046875,138.5491943359375,138.5491943359375,115790
2023-11-03 11:58:00-04:00,138.53089904785156,138.55999755859375,138.42999267578125,138.44000244140625,138.44000244140625,53936
2023-11-03 12:00:00-04:00,138.44000244140625,138.4499969482422,138.3800048828125,138.38999938964844,138.38999938964844,81065
2023-11-03 12:02:00-04:00,138.38999938964844,138.4499969482422,138.3000030517578,138.30999755859375,138.30999755859375,97000
2023-11-03 12:04:00-04:00,138.30499267578125,138.3800048828125,138.27000427246094,138.3144989013672,138.3144989013672,84189
2023-11-03 12:06:00-04:00,138.3300018310547,138.36000061035156,138.27999877929688,138.3354034423828,138.3354034423828,65298
2023-11-03 12:08:00-04:00,138.33999633789062,138.42999267578125,138.30999755859375,138.4199981689453,138.4199981689453,91527
2023-11-03 12:10:00-04:00,138.41000366210938,138.57000732421875,138.41000366210938,138.5399932861328,138.5399932861328,146922
2023-11-03 12:12:00-04:00,138.5399932861328,138.5800018310547,138.5,138.5399932861328,138.5399932861328,120293
2023-11-03 12:14:00-04:00,138.53500366210938,138.60000610351562,138.52000427246094,138.57000732421875,138.57000732421875,89076
2023-11-03 12:16:00-04:00,138.5532989501953,138.6300048828125,138.5050048828125,138.52499389648438,138.52499389648438,113153
2023-11-03 12:18:00-04:00,138.52999877929688,138.69000244140625,138.49000549316406,138.68780517578125,138.68780517578125,130551
2023-11-03 12:20:00-04:00,138.69000244140625,138.7100067138672,138.52999877929688,138.55499267578125,138.55499267578125,165904
2023-11-03 12:22:00-04:00,138.57000732421875,138.72500610351562,138.55999755859375,138.67999267578125,138.67999267578125,112217
2023-11-03 12:24:00-04:00,138.6717071533203,138.80999755859375,138.64999389648438,138.80990600585938,138.80990600585938,168632
2023-11-03 12:26:00-04:00,138.80999755859375,138.94000244140625,138.80499267578125,138.8699951171875,138.8699951171875,262436
2023-11-03 12:28:00-04:00,138.88999938964844,138.9499969482422,138.75999450683594,138.77540588378906,138.77540588378906,370333
2023-11-03 12:30:00-04:00,138.76010131835938,138.8572998046875,138.6999969482422,138.78500366210938,138.78500366210938,169454
2023-11-03 12:32:00-04:00,138.8000946044922,138.8000946044922,138.74000549316406,138.78309631347656,138.78309631347656,111387
2023-11-03 12:34:00-04:00,138.8000030517578,138.9246063232422,138.77000427246094,138.91000366210938,138.91000366210938,157624
2023-11-03 12:36:00-04:00,138.9199981689453,139.01719665527344,138.8699951171875,138.9398956298828,138.9398956298828,274824
2023-11-03 12:38:00-04:00,138.9250030517578,138.92999267578125,138.8300018310547,138.86000061035156,138.86000061035156,106431
2023-11-03 12:40:00-04:00,138.8800048828125,138.94500732421875,138.8699951171875,138.8699951171875,138.8699951171875,75823
2023-11-03 12:42:00-04:00,138.86000061035156,138.91000366210938,138.80999755859375,138.88999938964844,138.88999938964844,88015
2023-11-03 12:44:00-04:00,138.86000061035156,138.9199981689453,138.8300018310547,138.8699951171875,138.8699951171875,80433
2023-11-03 12:46:00-04:00,138.875,138.93499755859375,138.83999633789062,138.88499450683594,138.88499450683594,104483
2023-11-03 12:48:00-04:00,138.8800048828125,138.8800048828125,138.72999572753906,138.75999450683594,138.75999450683594,139673
2023-11-03 12:50:00-04:00,138.7545928955078,138.8800048828125,138.72999572753906,138.8699951171875,138.8699951171875,85294
2023-11-03 12:52:00-04:00,138.8800048828125,138.9499969482422,138.85000610351562,138.875,138.875,130320
2023-11-03 12:54:00-04:00,138.8800048828125,138.89999389648438,138.82000732421875,138.8343963623047,138.8343963623047,67435
2023-11-03 12:56:00-04:00,138.84500122070312,138.91000366210938,138.83999633789062,138.875,138.875,103000
2023-11-03 12:58:00-04:00,138.8800048828125,138.90499877929688,138.80999755859375,138.83949279785156,138.83949279785156,83738
2023-11-03 13:00:00-04:00,138.8300018310547,138.94000244140625,138.8000030517578,138.9199981689453,138.9199981689453,97577
2023-11-03 13:02:00-04:00,138.9199981689453,138.9550018310547,138.80499267578125,138.81500244140625,138.81500244140625,134160
2023-11-03 13:04:00-04:00,138.82000732421875,138.97999572753906,138.8000030517578,138.9499969482422,138.9499969482422,115342
2023-11-03 13:06:00-04:00,138.9499969482422,138.9600067138672,138.86000061035156,138.86000061035156,138.86000061035156,86935
2023-11-03 13:08:00-04:00,138.86000061035156,138.92999267578125,138.7899932861328,138.91729736328125,138.91729736328125,232491
2023-11-03 13:10:00-04:00,138.9149932861328,139.0,138.83999633789062,138.86000061035156,138.86000061035156,207457
2023-11-03 13:12:00-04:00,138.86000061035156,138.9199981689453,138.77999877929688,138.83999633789062,138.83999633789062,162261
2023-11-03 13:14:00-04:00,138.8350067138672,138.85000610351562,138.7100067138672,138.7187957763672,138.7187957763672,170072
2023-11-03 13:16:00-04:00,138.72000122070312,138.9700927734375,138.72000122070312,138.87120056152344,138.87120056152344,142326
2023-11-03 13:18:00-04:00,138.8800048828125,138.9499969482422,138.83999633789062,138.8800048828125,138.8800048828125,73326
2023-11-03 13:20:00-04:00,138.8800048828125,138.88499450683594,138.75999450683594,138.7700958251953,138.7700958251953,90884
2023-11-03 13:22:00-04:00,138.77020263671875,138.85000610351562,138.6300048828125,138.63999938964844,138.63999938964844,185266
2023-11-03 13:24:00-04:00,138.625,138.7100067138672,138.61239624023438,138.69000244140625,138.69000244140625,90129
2023-11-03 13:26:00-04:00,138.69009399414062,138.72000122070312,138.6201934814453,138.6699981689453,138.6699981689453,109582
2023-11-03 13:28:00-04:00,138.67999267578125,138.75999450683594,138.64100646972656,138.7512969970703,138.7512969970703,66970
2023-11-03 13:30:00-04:00,138.75,138.88800048828125,138.74000549316406,138.8699951171875,138.8699951171875,125855
2023-11-03 13:32:00-04:00,138.87010192871094,138.9300994873047,138.80499267578125,138.80999755859375,138.80999755859375,79365
2023-11-03 13:34:00-04:00,138.82000732421875,138.9199981689453,138.7899932861328,138.8000030517578,138.8000030517578,96072
2023-11-03 13:36:00-04:00,138.80999755859375,138.86000061035156,138.75,138.80499267578125,138.80499267578125,63904
2023-11-03 13:38:00-04:00,138.80999755859375,138.83999633789062,138.7541046142578,138.8300018310547,138.8300018310547,59519
2023-11-03 13:40:00-04:00,138.83900451660156,138.86000061035156,138.75,138.76499938964844,138.76499938964844,66213
2023-11-03 13:42:00-04:00,138.75999450683594,138.77999877929688,138.6699981689453,138.69000244140625,138.69000244140625,86514
2023-11-03 13:44:00-04:00,138.6750030517578,138.77999877929688,138.64089965820312,138.75999450683594,138.75999450683594,78619
2023-11-03 13:46:00-04:00,138.75010681152344,138.81500244140625,138.7100067138672,138.77999877929688,138.77999877929688,64694
2023-11-03 13:48:00-04:00,138.77999877929688,138.86000061035156,138.76499938964844,138.8249969482422,138.8249969482422,75184
2023-11-03 13:50:00-04:00,138.8209991455078,138.86000061035156,138.8000030517578,138.82000732421875,138.82000732421875,65013
2023-11-03 13:52:00-04:00,138.82000732421875,138.89999389648438,138.8000030517578,138.85000610351562,138.85000610351562,121130
2023-11-03 13:54:00-04:00,138.86000061035156,139.00999450683594,138.83999633789062,138.99000549316406,138.99000549316406,163297
2023-11-03 13:56:00-04:00,138.98500061035156,139.05999755859375,138.96499633789062,139.02000427246094,139.02000427246094,121583
2023-11-03 13:58:00-04:00,139.02609252929688,139.11000061035156,138.97000122070312,138.9915008544922,138.9915008544922,179008
2023-11-03 14:00:00-04:00,138.98500061035156,139.0,138.89999389648438,138.9550018310547,138.9550018310547,130906
2023-11-03 14:02:00-04:00,138.9600067138672,138.97999572753906,138.9199981689453,138.9394073486328,138.9394073486328,84013
2023-11-03 14:04:00-04:00,138.9250030517578,139.02000427246094,138.89010620117188,139.01010131835938,139.01010131835938,142529
2023-11-03 14:06:00-04:00,139.02000427246094,139.02000427246094,138.8300018310547,138.8795928955078,138.8795928955078,138733
2023-11-03 14:08:00-04:00,138.88009643554688,138.97999572753906,138.8800048828125,138.94500732421875,138.94500732421875,121862
2023-11-03 14:10:00-04:00,138.9499969482422,138.95599365234375,138.83999633789062,138.94000244140625,138.94000244140625,107835
2023-11-03 14:12:00-04:00,138.9300994873047,139.05990600585938,138.90499877929688,139.02999877929688,139.02999877929688,193770
2023-11-03 14:14:00-04:00,139.02000427246094,139.0718994140625,138.99000549316406,139.0,139.0,78736
2023-11-03 14:16:00-04:00,139.0,139.10000610351562,138.98500061035156,139.0749969482422,139.0749969482422,137672
2023-11-03 14:18:00-04:00,139.0800018310547,139.08999633789062,138.9499969482422,139.00999450683594,139.00999450683594,141960
2023-11-03 14:20:00-04:00,139.00999450683594,139.1699981689453,139.0,139.14999389648438,139.14999389648438,141712
2023-11-03 14:22:00-04:00,139.14999389648438,139.16000366210938,139.0500030517578,139.12890625,139.12890625,73339
2023-11-03 14:24:00-04:00,139.125,139.125,139.00999450683594,139.02000427246094,139.02000427246094,153473
2023-11-03 14:26:00-04:00,139.02499389648438,139.08990478515625,138.98309326171875,139.05999755859375,139.05999755859375,97385
2023-11-03 14:28:00-04:00,139.0500030517578,139.1649932861328,139.0500030517578,139.16000366210938,139.16000366210938,127653
2023-11-03 14:30:00-04:00,139.16000366210938,139.1699981689453,139.07000732421875,139.10000610351562,139.10000610351562,122689
2023-11-03 14:32:00-04:00,139.10499572753906,139.11990356445312,139.02999877929688,139.10000610351562,139.10000610351562,66833
2023-11-03 14:34:00-04:00,139.09829711914062,139.13999938964844,139.02999877929688,139.0749969482422,139.0749969482422,135092
2023-11-03 14:36:00-04:00,139.07789611816406,139.125,139.0,139.0050048828125,139.0050048828125,104537
2023-11-03 14:38:00-04:00,139.00999450683594,139.11500549316406,139.00999450683594,139.09010314941406,139.09010314941406,113190
2023-11-03 14:40:00-04:00,139.10000610351562,139.125,138.94000244140625,138.97000122070312,138.97000122070312,129338
2023-11-03 14:42:00-04:00,138.96749877929688,139.0800018310547,138.9600067138672,138.98300170898438,138.98300170898438,117415
2023-11-03 14:44:00-04:00,138.99000549316406,139.04989624023438,138.94000244140625,139.00999450683594,139.00999450683594,95876
2023-11-03 14:46:00-04:00,139.00999450683594,139.05999755859375,138.94000244140625,138.95159912109375,138.95159912109375,107674
2023-11-03 14:48:00-04:00,138.95989990234375,139.0399932861328,138.9199981689453,138.9600067138672,138.9600067138672,113106
2023-11-03 14:50:00-04:00,138.96499633789062,138.99000549316406,138.88499450683594,138.88999938964844,138.88999938964844,72792
2023-11-03 14:52:00-04:00,138.89999389648438,139.00999450683594,138.88999938964844,138.9530029296875,138.9530029296875,85284
2023-11-03 14:54:00-04:00,138.9499969482422,138.9647979736328,138.89999389648438,138.93190002441406,138.93190002441406,95086
2023-11-03 14:56:00-04:00,138.9250030517578,138.9300994873047,138.82000732421875,138.82000732421875,138.82000732421875,105161
2023-11-03 14:58:00-04:00,138.82960510253906,138.92999267578125,138.8249969482422,138.8800048828125,138.8800048828125,123310
2023-11-03 15:00:00-04:00,138.8699951171875,138.8800048828125,138.77999877929688,138.82000732421875,138.82000732421875,98416
2023-11-03 15:02:00-04:00,138.82000732421875,138.8699951171875,138.81500244140625,138.84500122070312,138.84500122070312,88322
2023-11-03 15:04:00-04:00,138.84500122070312,138.91990661621094,138.84500122070312,138.889892578125,138.889892578125,109470
2023-11-03 15:06:00-04:00,138.88890075683594,138.88999938964844,138.814697265625,138.8300018310547,138.8300018310547,101319
2023-11-03 15:08:00-04:00,138.8300018310547,138.83999633789062,138.64999389648438,138.6840057373047,138.6840057373047,264936
2023-11-03 15:10:00-04:00,138.69000244140625,138.74000549316406,138.67999267578125,138.7100067138672,138.7100067138672,116216
2023-11-03 15:12:00-04:00,138.7100067138672,138.80999755859375,138.6300048828125,138.79100036621094,138.79100036621094,182782
2023-11-03 15:14:00-04:00,138.7949981689453,138.86000061035156,138.71499633789062,138.71499633789062,138.71499633789062,107967
2023-11-03 15:16:00-04:00,138.72000122070312,138.7238006591797,138.57000732421875,138.5800018310547,138.5800018310547,123515
2023-11-03 15:18:00-04:00,138.58999633789062,138.58999633789062,138.4600067138672,138.4700927734375,138.4700927734375,203870
2023-11-03 15:20:00-04:00,138.4875946044922,138.49000549316406,138.42999267578125,138.47000122070312,138.47000122070312,223818
2023-11-03 15:22:00-04:00,138.468994140625,138.5,138.4499969482422,138.4613037109375,138.4613037109375,148032
2023-11-03 15:24:00-04:00,138.47000122070312,138.48500061035156,138.38999938964844,138.3979034423828,138.3979034423828,127852
2023-11-03 15:26:00-04:00,138.38999938964844,138.47000122070312,138.38009643554688,138.4149932861328,138.4149932861328,124434
2023-11-03 15:28:00-04:00,138.41000366210938,138.44000244140625,138.30999755859375,138.42999267578125,138.42999267578125,175362
2023-11-03 15:30:00-04:00,138.42999267578125,138.44000244140625,138.25999450683594,138.3634033203125,138.3634033203125,254835
2023-11-03 15:32:00-04:00,138.375,138.47000122070312,138.34500122070312,138.4250030517578,138.4250030517578,170749
2023-11-03 15:34:00-04:00,138.4333038330078,138.4499969482422,138.3300018310547,138.37510681152344,138.37510681152344,179961
2023-11-03 15:36:00-04:00,138.3699951171875,138.5399932861328,138.3699951171875,138.48500061035156,138.48500061035156,191751
2023-11-03 15:38:00-04:00,138.48989868164062,138.52659606933594,138.44000244140625,138.4949951171875,138.4949951171875,137104
2023-11-03 15:40:00-04:00,138.5,138.54519653320312,138.38999938964844,138.41000366210938,138.41000366210938,253796
2023-11-03 15:42:00-04:00,138.39999389648438,138.5,138.36500549316406,138.47000122070312,138.47000122070312,263708
2023-11-03 15:44:00-04:00,138.47999572753906,138.50999450683594,138.36500549316406,138.38499450683594,138.38499450683594,271770
2023-11-03 15:46:00-04:00,138.38499450683594,138.38499450683594,138.2550048828125,138.27499389648438,138.27499389648438,251539
2023-11-03 15:48:00-04:00,138.2718963623047,138.36000061035156,138.1903076171875,138.25999450683594,138.25999450683594,258849
2023-11-03 15:50:00-04:00,138.25999450683594,138.41000366210938,138.2449951171875,138.3800048828125,138.3800048828125,328410
2023-11-03 15:52:00-04:00,138.375,138.5399932861328,138.33999633789062,138.52000427246094,138.52000427246094,299378
2023-11-03 15:54:00-04:00,138.52499389648438,138.61000061035156,138.44000244140625,138.57989501953125,138.57989501953125,419327
2023-11-03 15:56:00-04:00,138.5749969482422,138.64999389648438,138.4949951171875,138.5500030517578,138.5500030517578,358805
2023-11-03 15:58:00-04:00,138.55499267578125,138.6300048828125,138.49000549316406,138.57000732421875,138.57000732421875,817347
2023-11-06 09:30:00-05:00,138.75999450683594,139.15220642089844,138.67059326171875,138.83999633789062,138.83999633789062,1989089
2023-11-06 09:32:00-05:00,138.84979248046875,138.99000549316406,138.44000244140625,138.72000122070312,138.72000122070312,400805
2023-11-06 09:34:00-05:00,138.72999572753906,138.85000610351562,138.36000061035156,138.61500549316406,138.61500549316406,290785
2023-11-06 09:36:00-05:00,138.58999633789062,139.27049255371094,138.55999755859375,139.1811065673828,139.1811065673828,345286
2023-11-06 09:38:00-05:00,139.1999053955078,139.63999938964844,139.13999938964844,139.6092987060547,139.6092987060547,508935
2023-11-06 09:40:00-05:00,139.59779357910156,140.0,139.2700958251953,139.83990478515625,139.83990478515625,1114685
2023-11-06 09:42:00-05:00,139.83999633789062,140.0590057373047,139.6999969482422,139.92999267578125,139.92999267578125,517654
2023-11-06 09:44:00-05:00,139.9199981689453,140.61990356445312,139.91090393066406,140.52999877929688,140.52999877929688,740525
2023-11-06 09:46:00-05:00,140.53500366210938,140.5399932861328,140.00999450683594,140.11000061035156,140.11000061035156,1110472
2023-11-06 09:48:00-05:00,140.1300048828125,140.1407928466797,139.68919372558594,139.8800048828125,139.8800048828125,449161
2023-11-06 09:50:00-05:00,139.8800048828125,140.11000061035156,139.6114044189453,139.86000061035156,139.86000061035156,391816
2023-11-06 09:52:00-05:00,139.88999938964844,140.05999755859375,139.77999877929688,139.97999572753906,139.97999572753906,322681
2023-11-06 09:54:00-05:00,139.97999572753906,140.17999267578125,139.83999633789062,140.0500030517578,140.0500030517578,360910
2023-11-06 09:56:00-05:00,140.06680297851562,140.2899932861328,139.9600067138672,140.06500244140625,140.06500244140625,282207
2023-11-06 09:58:00-05:00,140.068603515625,140.33999633789062,140.068603515625,140.2100067138672,140.2100067138672,330286
2023-11-06 10:00:00-05:00,140.22000122070312,140.39999389648438,140.1699981689453,140.30599975585938,140.30599975585938,322286
2023-11-06 10:02:00-05:00,140.3000030517578,140.3000030517578,139.80999755859375,139.80999755859375,139.80999755859375,310259
2023-11-06 10:04:00-05:00,139.8188018798828,140.05999755859375,139.81370544433594,139.9499969482422,139.9499969482422,222307
2023-11-06 10:06:00-05:00,139.9499969482422,140.3000030517578,139.9199981689453,140.1699981689453,140.1699981689453,237511
2023-11-06 10:08:00-05:00,140.14999389648438,140.33999633789062,140.1199951171875,140.24000549316406,140.24000549316406,205522
2023-11-06 10:10:00-05:00,140.25,140.25999450683594,139.92999267578125,139.9600067138672,139.9600067138672,188724
2023-11-06 10:12:00-05:00,139.97000122070312,140.0500030517578,139.86000061035156,139.88999938964844,139.88999938964844,183113
2023-11-06 10:14:00-05:00,139.88499450683594,140.14999389648438,139.8300018310547,140.1300048828125,140.1300048828125,219675
2023-11-06 10:16:00-05:00,140.1199951171875,140.52999877929688,139.99000549316406,140.50990295410156,140.50990295410156,343516
2023-11-06 10:18:00-05:00,140.5050048828125,140.5500946044922,140.3260040283203,140.35800170898438,140.35800170898438,319287
2023-11-06 10:20:00-05:00,140.36000061035156,140.5500030517578,140.3300018310547,140.389404296875,140.389404296875,456046
2023-11-06 10:22:00-05:00,140.3800048828125,140.66799926757812,140.27000427246094,140.39999389648438,140.39999389648438,395918
2023-11-06 10:24:00-05:00,140.39999389648438,140.44000244140625,140.25999450683594,140.27000427246094,140.27000427246094,242452
2023-11-06 10:26:00-05:00,140.27999877929688,140.42999267578125,140.1699981689453,140.1999969482422,140.1999969482422,175118
2023-11-06 10:28:00-05:00,140.17999267578125,140.3800048828125,140.17999267578125,140.32110595703125,140.32110595703125,130725
2023-11-06 10:30:00-05:00,140.3300018310547,140.49000549316406,140.24000549316406,140.49000549316406,140.49000549316406,201804
2023-11-06 10:32:00-05:00,140.48899841308594,140.5749969482422,140.3300018310547,140.35499572753906,140.35499572753906,214902
2023-11-06 10:34:00-05:00,140.36000061035156,140.41000366210938,140.19000244140625,140.35989379882812,140.35989379882812,910227
2023-11-06 10:36:00-05:00,140.36000061035156,140.44000244140625,140.27499389648438,140.39500427246094,140.39500427246094,129759
2023-11-06 10:38:00-05:00,140.39979553222656,140.6699981689453,140.3699951171875,140.6300048828125,140.6300048828125,207648
2023-11-06 10:40:00-05:00,140.63270568847656,140.72999572753906,140.5399932861328,140.5500946044922,140.5500946044922,273320
2023-11-06 10:42:00-05:00,140.55999755859375,140.63619995117188,140.4600067138672,140.5500030517578,140.5500030517578,170242
2023-11-06 10:44:00-05:00,140.55999755859375,140.57000732421875,140.30999755859375,140.38999938964844,140.38999938964844,167770
2023-11-06 10:46:00-05:00,140.37730407714844,140.39999389648438,140.1199951171875,140.24000549316406,140.24000549316406,213405
2023-11-06 10:48:00-05:00,140.24989318847656,140.3000030517578,140.19500732421875,140.22000122070312,140.22000122070312,115977
